event_id,employee_id,department,role,privilege_level,security_training_completed,previous_training_score,scenario_id,scenario_name,attack_type,difficulty,target_department,mitre_technique,targeted_department,failure_probability,email_opened,link_clicked,attachment_opened,credentials_submitted,email_reported,response_time_seconds,simulation_failed,remediation_training_assigned
EVT004280,EMP0428,Marketing,Marketing Specialist,Low,1,100,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2548,1,1,0,0,1,152,1,1
EVT004281,EMP0429,Finance,Financial Analyst,Medium,1,74,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.3626,1,0,0,0,1,213,0,0
EVT004282,EMP0429,Finance,Financial Analyst,Medium,1,74,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3085,1,0,0,0,1,354,0,0
EVT004283,EMP0429,Finance,Financial Analyst,Medium,1,74,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,1,0.4468,1,0,0,0,0,0,0,0
EVT004284,EMP0429,Finance,Financial Analyst,Medium,1,74,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2608,0,0,0,0,1,353,0,0
EVT004285,EMP0429,Finance,Financial Analyst,Medium,1,74,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3037,1,1,0,0,1,98,1,1
EVT004286,EMP0429,Finance,Financial Analyst,Medium,1,74,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2006,1,0,0,0,0,0,0,0
EVT004287,EMP0429,Finance,Financial Analyst,Medium,1,74,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.3567,1,1,0,1,0,0,1,1
EVT004288,EMP0429,Finance,Financial Analyst,Medium,1,74,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.4787,1,0,0,0,1,503,0,0
EVT004289,EMP0429,Finance,Financial Analyst,Medium,1,74,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3105,1,0,0,0,0,0,0,0
EVT004290,EMP0429,Finance,Financial Analyst,Medium,1,74,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.429,1,0,0,0,1,603,0,0
EVT004291,EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.3398,1,1,0,1,0,0,1,1
EVT004292,EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3224,0,0,0,0,0,0,0,0
EVT004293,EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.4303,0,0,0,0,0,0,0,0
EVT004294,EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.3734,1,0,0,0,0,0,0,0
EVT004295,EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.4362,0,0,0,0,0,0,1,1
EVT004296,EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3887,0,0,0,0,0,0,1,1
EVT004297,EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.3967,0,0,0,0,1,73,0,0
EVT004298,EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.3333,1,0,0,0,1,291,0,0
EVT004299,EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3373,1,0,0,0,1,267,0,0
EVT004300,EMP0430,Marketing,Digital Marketing Analyst,Medium,0,75,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.3819,1,0,0,0,1,503,0,0
EVT004301,EMP0431,Legal,Legal Assistant,High,1,86,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.3795,0,0,0,0,1,142,0,0
EVT004302,EMP0431,Legal,Legal Assistant,High,1,86,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.2878,1,0,0,0,1,597,0,0
EVT004303,EMP0431,Legal,Legal Assistant,High,1,86,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2711,1,0,0,0,0,0,0,0
EVT004304,EMP0431,Legal,Legal Assistant,High,1,86,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.1984,1,0,0,0,1,70,0,0
EVT004305,EMP0431,Legal,Legal Assistant,High,1,86,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.2893,1,0,0,0,1,320,0,0
EVT004306,EMP0431,Legal,Legal Assistant,High,1,86,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3414,1,1,0,0,1,216,1,1
EVT004307,EMP0431,Legal,Legal Assistant,High,1,86,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.3091,1,0,0,0,0,0,0,0
EVT004308,EMP0431,Legal,Legal Assistant,High,1,86,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2032,0,0,0,0,0,0,0,0
EVT004309,EMP0431,Legal,Legal Assistant,High,1,86,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.1687,1,0,0,0,1,131,0,0
EVT004310,EMP0431,Legal,Legal Assistant,High,1,86,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2275,1,0,0,0,1,92,0,0
EVT004311,EMP0432,Operations,Operations Manager,Medium,1,77,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.2784,1,0,0,0,0,0,0,0
EVT004312,EMP0432,Operations,Operations Manager,Medium,1,77,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3259,1,0,0,0,1,283,0,0
EVT004313,EMP0432,Operations,Operations Manager,Medium,1,77,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2951,0,0,0,0,1,376,0,0
EVT004314,EMP0432,Operations,Operations Manager,Medium,1,77,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.3783,1,0,0,0,0,0,0,0
EVT004315,EMP0432,Operations,Operations Manager,Medium,1,77,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3363,1,0,0,0,0,0,0,0
EVT004316,EMP0432,Operations,Operations Manager,Medium,1,77,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2958,1,0,0,0,1,74,0,0
EVT004317,EMP0432,Operations,Operations Manager,Medium,1,77,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.2568,0,0,0,0,1,363,1,1
EVT004318,EMP0432,Operations,Operations Manager,Medium,1,77,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.3543,1,0,0,0,1,156,0,0
EVT004319,EMP0432,Operations,Operations Manager,Medium,1,77,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.3815,1,0,0,0,0,0,0,0
EVT004320,EMP0432,Operations,Operations Manager,Medium,1,77,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.3417,0,0,0,0,1,136,0,0
EVT004321,EMP0433,Human Resources,HR Specialist,Medium,0,88,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.449,1,1,0,0,0,0,1,1
EVT004322,EMP0433,Human Resources,HR Specialist,Medium,0,88,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.4152,1,0,0,0,1,174,0,0
EVT004323,EMP0433,Human Resources,HR Specialist,Medium,0,88,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.5387,1,0,0,0,1,332,0,0
EVT004324,EMP0433,Human Resources,HR Specialist,Medium,0,88,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.4111,0,0,0,0,0,0,0,0
EVT004325,EMP0433,Human Resources,HR Specialist,Medium,0,88,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.4536,1,0,0,0,0,0,0,0
EVT004326,EMP0433,Human Resources,HR Specialist,Medium,0,88,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3603,1,0,0,0,0,0,0,0
EVT004327,EMP0433,Human Resources,HR Specialist,Medium,0,88,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,1,0.5786,0,0,0,0,0,0,1,1
EVT004328,EMP0433,Human Resources,HR Specialist,Medium,0,88,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.4551,1,0,0,0,1,359,0,0
EVT004329,EMP0433,Human Resources,HR Specialist,Medium,0,88,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,1,0.4864,1,0,1,0,1,463,1,1
EVT004330,EMP0433,Human Resources,HR Specialist,Medium,0,88,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.467,0,0,0,0,1,402,1,1
EVT004331,EMP0434,Information Technology,Security Analyst,Medium,1,82,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.321,1,0,0,0,1,227,0,0
EVT004332,EMP0434,Information Technology,Security Analyst,Medium,1,82,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.2468,1,0,0,0,1,272,0,0
EVT004333,EMP0434,Information Technology,Security Analyst,Medium,1,82,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2565,1,0,0,0,0,0,1,1
EVT004334,EMP0434,Information Technology,Security Analyst,Medium,1,82,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.1777,0,0,0,0,1,314,0,0
EVT004335,EMP0434,Information Technology,Security Analyst,Medium,1,82,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3137,1,0,0,0,1,687,0,0
EVT004336,EMP0434,Information Technology,Security Analyst,Medium,1,82,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,1,0.297,1,0,0,0,0,0,0,0
EVT004337,EMP0434,Information Technology,Security Analyst,Medium,1,82,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.2699,0,0,0,0,1,96,0,0
EVT004338,EMP0434,Information Technology,Security Analyst,Medium,1,82,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.1642,1,0,0,0,1,78,0,0
EVT004339,EMP0434,Information Technology,Security Analyst,Medium,1,82,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.2276,1,0,0,0,0,0,0,0
EVT004340,EMP0434,Information Technology,Security Analyst,Medium,1,82,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.2264,1,0,0,0,0,0,0,0
EVT004341,EMP0435,Human Resources,Recruiter,High,1,91,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.2717,0,0,0,0,0,0,0,0
EVT004342,EMP0435,Human Resources,Recruiter,High,1,91,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.1168,1,0,0,0,1,158,0,0
EVT004343,EMP0435,Human Resources,Recruiter,High,1,91,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2433,1,0,0,0,0,0,0,0
EVT004344,EMP0435,Human Resources,Recruiter,High,1,91,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2475,1,1,0,0,0,0,1,1
EVT004345,EMP0435,Human Resources,Recruiter,High,1,91,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.2548,1,0,0,0,1,154,0,0
EVT004346,EMP0435,Human Resources,Recruiter,High,1,91,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2014,1,0,0,0,0,0,0,0
EVT004347,EMP0435,Human Resources,Recruiter,High,1,91,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,1,0.0876,1,0,0,0,1,527,0,0
EVT004348,EMP0435,Human Resources,Recruiter,High,1,91,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2489,1,1,0,0,0,0,1,1
EVT004349,EMP0435,Human Resources,Recruiter,High,1,91,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,1,0.3246,1,0,1,0,1,340,1,1
EVT004350,EMP0435,Human Resources,Recruiter,High,1,91,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.3609,1,1,0,0,1,247,1,1
EVT004351,EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.4005,0,0,0,0,0,0,1,1
EVT004352,EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.5328,1,0,1,0,1,560,1,1
EVT004353,EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.4749,1,0,0,0,0,0,0,0
EVT004354,EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.352,1,1,0,0,0,0,1,1
EVT004355,EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3815,0,0,0,0,1,258,0,0
EVT004356,EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.4378,1,0,0,0,0,0,0,0
EVT004357,EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.3635,1,1,0,0,0,0,1,1
EVT004358,EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.4093,1,1,0,0,0,0,1,1
EVT004359,EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.4108,1,0,0,0,0,0,0,0
EVT004360,EMP0436,Marketing,Digital Marketing Analyst,Medium,1,65,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.4183,0,0,0,0,0,0,0,0
EVT004361,EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.4322,0,0,0,0,1,463,1,1
EVT004362,EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3286,1,0,0,0,0,0,0,0
EVT004363,EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.4993,1,0,0,0,0,0,1,1
EVT004364,EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.4401,1,0,0,0,0,0,0,0
EVT004365,EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.4984,1,1,0,1,0,0,1,1
EVT004366,EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3937,1,0,0,0,0,0,0,0
EVT004367,EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.3447,1,0,0,0,0,0,0,0
EVT004368,EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.4911,0,0,0,0,0,0,0,0
EVT004369,EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.4188,1,0,0,0,1,269,0,0
EVT004370,EMP0437,Marketing,Digital Marketing Analyst,Low,0,70,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.4077,1,0,0,0,0,0,0,0
EVT004371,EMP0438,Human Resources,Recruiter,High,1,100,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.1795,1,0,0,0,0,0,0,0
EVT004372,EMP0438,Human Resources,Recruiter,High,1,100,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.1632,1,0,0,0,0,0,0,0
EVT004373,EMP0438,Human Resources,Recruiter,High,1,100,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.306,1,0,0,0,1,152,1,1
EVT004374,EMP0438,Human Resources,Recruiter,High,1,100,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2074,1,0,0,0,1,159,0,0
EVT004375,EMP0438,Human Resources,Recruiter,High,1,100,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.3073,1,0,0,0,1,388,0,0
EVT004376,EMP0438,Human Resources,Recruiter,High,1,100,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2695,1,0,0,0,0,0,0,0
EVT004377,EMP0438,Human Resources,Recruiter,High,1,100,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,1,0.3037,1,0,0,0,0,0,0,0
EVT004378,EMP0438,Human Resources,Recruiter,High,1,100,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.2272,0,0,0,0,0,0,0,0
EVT004379,EMP0438,Human Resources,Recruiter,High,1,100,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,1,0.2172,1,0,0,0,0,0,0,0
EVT004380,EMP0438,Human Resources,Recruiter,High,1,100,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.1397,1,0,0,0,1,109,0,0
EVT004381,EMP0439,Human Resources,Recruiter,High,1,79,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.3294,1,1,0,1,0,0,1,1
EVT004382,EMP0439,Human Resources,Recruiter,High,1,79,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.3011,1,0,0,0,1,486,0,0
EVT004383,EMP0439,Human Resources,Recruiter,High,1,79,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2156,1,0,0,0,0,0,0,0
EVT004384,EMP0439,Human Resources,Recruiter,High,1,79,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.2753,1,0,0,0,1,190,0,0
EVT004385,EMP0439,Human Resources,Recruiter,High,1,79,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.4155,1,0,0,0,0,0,0,0
EVT004386,EMP0439,Human Resources,Recruiter,High,1,79,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.3089,1,0,0,0,1,199,0,0
EVT004387,EMP0439,Human Resources,Recruiter,High,1,79,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,1,0.2812,1,0,0,0,0,0,0,0
EVT004388,EMP0439,Human Resources,Recruiter,High,1,79,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.283,1,0,0,0,1,312,0,0
EVT004389,EMP0439,Human Resources,Recruiter,High,1,79,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,1,0.4255,1,0,0,0,0,0,0,0
EVT004390,EMP0439,Human Resources,Recruiter,High,1,79,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.3613,0,0,0,0,0,0,0,0
EVT004391,EMP0440,Operations,Operations Analyst,Low,1,82,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.1945,1,0,0,0,1,92,0,0
EVT004392,EMP0440,Operations,Operations Analyst,Low,1,82,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.1028,1,0,0,0,0,0,0,0
EVT004393,EMP0440,Operations,Operations Analyst,Low,1,82,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.2178,1,0,0,0,0,0,0,0
EVT004394,EMP0440,Operations,Operations Analyst,Low,1,82,PHISH004,Package Delivery Notification,Link Phishing,Easy,All,T1566.002,0,0.1861,1,1,0,0,0,0,1,1
EVT004395,EMP0440,Operations,Operations Analyst,Low,1,82,PHISH005,Shared Cloud Document,Cloud Credential Phishing,Medium,All,T1566.003,0,0.1982,1,0,0,0,1,262,0,0
EVT004396,EMP0440,Operations,Operations Analyst,Low,1,82,PHISH006,Fake MFA Verification Request,Identity Phishing,Hard,Information Technology,T1566.002,0,0.2303,0,0,0,0,1,535,0,0
EVT004397,EMP0440,Operations,Operations Analyst,Low,1,82,PHISH007,Payroll Account Verification,Credential Phishing,Medium,Human Resources,T1566.002,0,0.1698,1,1,0,1,0,0,1,1
EVT004398,EMP0440,Operations,Operations Analyst,Low,1,82,PHISH008,QR Code Security Verification,QR Phishing,Hard,All,T1566.002,0,0.1348,1,1,0,0,1,258,1,1
EVT004399,EMP0440,Operations,Operations Analyst,Low,1,82,PHISH009,Resume Attachment,Malicious Attachment Simulation,Medium,Human Resources,T1566.001,0,0.1707,1,0,1,0,0,0,1,1
EVT004400,EMP0440,Operations,Operations Analyst,Low,1,82,PHISH010,IT Helpdesk Account Verification,Credential Phishing,Hard,All,T1566.002,0,0.3298,1,0,0,0,1,149,0,0
EVT004401,EMP0441,Marketing,Marketing Manager,Low,1,91,PHISH001,Microsoft 365 Password Expiration,Credential Phishing,Easy,All,T1566.002,0,0.1318,1,0,0,0,0,0,0,0
EVT004402,EMP0441,Marketing,Marketing Manager,Low,1,91,PHISH002,HR Benefits Update,Malicious Attachment Simulation,Medium,All,T1566.001,0,0.0829,0,0,0,0,1,297,0,0
EVT004403,EMP0441,Marketing,Marketing Manager,Low,1,91,PHISH003,CEO Urgent Payment Request,Business Email Compromise,Hard,Finance,T1566,0,0.1807,1,0,0,0,0,0,1,1
